0.00,0.00,20241936.84,0.00,0.00,0.00,42.11,0.00,26.32,32893063.16,0.00,32893164.47,0.00,0.00,0.00,0.00,0.00,0.00,20241768.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,168.42,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,20242252.63,0.00,0.00,0.00,42.11,5.26,336.84,32893378.95,0.00,32892736.84,0.00,0.00,315.79,0.00,0.00,0.00,20241768.42,0.00,315.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315.79,0.00,0.00,0.00,0.00,0.00,168.42,0.00,0.00,0.00,0.00
5.26,0.00,0.00,0.00,20241936.84,0.00,0.00,0.00,42.11,0.00,21.05,32893063.16,0.00,32893164.47,111.84,0.00,0.00,0.00,0.00,0.00,20241768.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,168.42,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,20242252.63,0.00,0.00,0.00,357.89,0.00,21.05,32893384.21,0.00,32892736.84,315.79,0.00,0.00,0.00,0.00,0.00,20241768.42,315.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315.79,0.00,0.00,0.00,0.00,0.00,0.00,168.42,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,20241936.84,0.00,0.00,0.00,42.11,0.00,26.32,32893063.16,0.00,32893164.47,0.00,0.00,0.00,0.00,0.00,0.00,20241768.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,168.42,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,19423873.68,0.00,0.00,0.00,357.89,5.26,336.84,32893378.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19423031.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,168.42
173.68,315.79,0.00,0.00,0.00,0.00,0.00,0.00,19423557.89,0.00,0.00,0.00,42.11,0.00,21.05,10.53,0.00,32893164.47,427.63,0.00,427.63,0.00,0.00,0.00,19422827.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,168.42,0.00,315.79,0.00,0.00,0.00,0.00,0.00,20241936.84,0.00,0.00,0.00,42.11,0.00,21.05,32893384.21,0.00,32892736.84,315.79,0.00,315.79,0.00,0.00,0.00,20241768.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315.79,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,168.42,0.00,0.00,315.79,0.00,0.00,0.00,0.00,20241936.84,0.00,0.00,0.00,42.11,0.00,342.11,32893063.16,0.00,32893164.47,0.00,0.00,315.79,0.00,0.00,0.00,20241768.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315.79,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,168.42,0.00,0.00,0.00,315.79,0.00,0.00,0.00,20241936.84,0.00,0.00,0.00,42.11,5.26,336.84,32893378.95,0.00,32892736.84,0.00,0.00,315.79,0.00,0.00,0.00,20241768.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315.79,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,168.42,0.00,0.00,0.00,0.00,315.79,0.00,0.00,20241936.84,0.00,0.00,0.00,363.16,0.00,21.05,32893063.16,0.00,32893164.47,427.63,0.00,0.00,0.00,0.00,0.00,20241768.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315.79,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,168.42,0.00,0.00,0.00,0.00,0.00,315.79,0.00,20241936.84,0.00,0.00,0.00,357.89,0.00,21.05,32893384.21,0.00,32892736.84,315.79,0.00,0.00,0.00,0.00,0.00,20241768.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315.79,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,168.42,0.00,0.00,0.00,0.00,0.00,0.00,315.79,20241936.84,0.00,0.00,0.00,357.89,0.00,342.11,32893063.16,0.00,32893164.47,0.00,0.00,0.00,0.00,0.00,0.00,20241768.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315.79,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,168.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19423873.68,0.00,0.00,0.00,357.89,5.26,336.84,32893378.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19422715.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315.79
0.00,315.79,0.00,0.00,0.00,0.00,0.00,0.00,168.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19423563.16,0.00,0.00,0.00,42.11,0.00,21.05,10.53,0.00,32893164.47,427.63,0.00,427.63,0.00,0.00,0.00,19423031.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,315.79,0.00,0.00,0.00,0.00,0.00,168.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20241936.84,0.00,0.00,0.00,42.11,0.00,21.05,32893384.21,0.00,32892736.84,315.79,0.00,315.79,0.00,0.00,0.00,20242084.21,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,315.79,0.00,0.00,0.00,0.00,168.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20241936.84,0.00,0.00,0.00,42.11,0.00,342.11,32893063.16,0.00,32893164.47,0.00,0.00,315.79,0.00,0.00,0.00,20242084.21,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,315.79,0.00,0.00,0.00,168.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20241936.84,0.00,0.00,0.00,42.11,5.26,336.84,32893378.95,0.00,32892736.84,0.00,0.00,315.79,0.00,0.00,0.00,20242084.21,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315.79,0.00,0.00,168.42,0.00,0.00,0.00,5.26,0.00,0.00,0.00,20241936.84,0.00,0.00,0.00,357.89,0.00,21.05,32893063.16,0.00,32893164.47,427.63,0.00,0.00,0.00,0.00,0.00,20242084.21,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315.79,0.00,168.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20241936.84,0.00,0.00,0.00,357.89,0.00,21.05,32893384.21,0.00,32892736.84,315.79,0.00,0.00,0.00,0.00,0.00,20242084.21,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315.79,168.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20241936.84,0.00,0.00,0.00,357.89,0.00,342.11,32893063.16,0.00,32893164.47,0.00,0.00,0.00,0.00,0.00,0.00,20242084.21,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,484.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19423557.89,0.00,0.00,0.00,357.89,5.26,336.84,32893378.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19423031.58
89.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,484.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19423873.68,0.00,0.00,0.00,42.11,0.00,21.05,10.53,0.00,29543901.32,427.63,0.00,427.63,0.00,0.00,0.00
0.00,84.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,484.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20242252.63,0.00,0.00,0.00,42.11,0.00,21.05,29544773.68,0.00,29543473.68,315.79,0.00,315.79,0.00,0.00
0.00,0.00,84.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,484.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20242252.63,0.00,0.00,0.00,42.11,0.00,342.11,29544452.63,0.00,29543901.32,0.00,0.00,315.79,0.00
0.00,0.00,0.00,84.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,484.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20242252.63,0.00,0.00,0.00,42.11,5.26,336.84,29544768.42,0.00,29543473.68,0.00,0.00,315.79
0.00,0.00,0.00,0.00,84.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,484.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20242252.63,0.00,0.00,0.00,363.16,0.00,21.05,29544452.63,0.00,29543901.32,427.63,0.00
0.00,0.00,0.00,0.00,0.00,84.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,484.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20242252.63,0.00,0.00,0.00,357.89,0.00,21.05,29544773.68,0.00,29543473.68,315.79
0.00,0.00,0.00,0.00,0.00,0.00,84.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,484.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20242252.63,0.00,0.00,0.00,357.89,0.00,342.11,29544452.63,0.00,29543901.32
0.00,0.00,0.00,0.00,0.00,0.00,0.00,84.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,484.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19423873.68,0.00,0.00,0.00,357.89,5.26,336.84,29544768.42,0.00
