0.00,0.00,0.00,0.00,0.00,0.00,853.33,0.00,0.00,0.00,0.00,0.00,0.00,693.33,426.67,0.00,0.00,0.00,906.67,0.00,1786.67,53.33,0.00,726.67,0.00,0.00,0.00,0.00,0.00,0.00,426.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,693.33,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,853.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1120.00,0.00,0.00,0.00,906.67,986.67,800.00,746.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,426.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,693.33
0.00,693.33,0.00,0.00,0.00,0.00,0.00,0.00,853.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1413.33,0.00,0.00,0.00,213.33,0.00,106.67,53.33,0.00,726.67,726.67,0.00,726.67,0.00,0.00,0.00,1120.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,693.33,0.00,0.00,0.00,0.00,0.00,853.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,426.67,0.00,0.00,0.00,213.33,0.00,106.67,1733.33,0.00,0.00,693.33,0.00,693.33,0.00,0.00,0.00,1120.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,693.33,0.00,0.00,0.00,0.00,853.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,426.67,0.00,0.00,0.00,213.33,0.00,1786.67,53.33,0.00,726.67,0.00,0.00,693.33,0.00,0.00,0.00,1120.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,693.33,0.00,0.00,0.00,853.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,426.67,0.00,0.00,0.00,213.33,986.67,800.00,746.67,0.00,0.00,0.00,0.00,693.33,0.00,0.00,0.00,1120.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,693.33,0.00,0.00,853.33,0.00,0.00,0.00,986.67,0.00,0.00,0.00,426.67,0.00,0.00,0.00,906.67,0.00,106.67,53.33,0.00,726.67,726.67,0.00,0.00,0.00,0.00,0.00,1120.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,693.33,0.00,853.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,426.67,0.00,0.00,0.00,906.67,0.00,106.67,1733.33,0.00,0.00,693.33,0.00,0.00,0.00,0.00,0.00,1120.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,693.33,853.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,426.67,0.00,0.00,0.00,906.67,0.00,1786.67,53.33,0.00,726.67,0.00,0.00,0.00,0.00,0.00,0.00,1120.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1546.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,426.67,0.00,0.00,0.00,906.67,986.67,800.00,746.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1120.00
453.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1546.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1120.00,0.00,0.00,0.00,213.33,0.00,106.67,53.33,0.00,726.67,726.67,0.00,726.67,0.00,0.00,0.00
0.00,426.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1546.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1120.00,0.00,0.00,0.00,213.33,0.00,106.67,1733.33,0.00,0.00,693.33,0.00,693.33,0.00,0.00
0.00,0.00,426.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1546.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1120.00,0.00,0.00,0.00,213.33,0.00,1786.67,53.33,0.00,726.67,0.00,0.00,693.33,0.00
0.00,0.00,0.00,426.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1546.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1120.00,0.00,0.00,0.00,213.33,986.67,800.00,746.67,0.00,0.00,0.00,0.00,693.33
0.00,0.00,0.00,0.00,426.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1546.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1120.00,0.00,0.00,0.00,1893.33,0.00,106.67,53.33,0.00,726.67,726.67,0.00
0.00,0.00,0.00,0.00,0.00,426.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1546.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1120.00,0.00,0.00,0.00,906.67,0.00,106.67,1733.33,0.00,0.00,693.33
0.00,0.00,0.00,0.00,0.00,0.00,426.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1546.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1120.00,0.00,0.00,0.00,906.67,0.00,1786.67,53.33,0.00,726.67
0.00,0.00,0.00,0.00,0.00,0.00,0.00,426.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1546.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1120.00,0.00,0.00,0.00,906.67,986.67,800.00,746.67,0.00
